invoice,customer_id,country,invoice_date,invoice_date_only,invoice_year,invoice_month,invoice_yearmonth,day_of_week,line_item_count,distinct_products,total_quantity,order_revenue
534439,16221,United Kingdom,2010-11-22 15:11:00,2010-11-22,2010,11,2010-11,Monday,10,10,44,100.57
534440,15133,United Kingdom,2010-11-22 15:16:00,2010-11-22,2010,11,2010-11,Monday,7,7,140,305.7
534441,13643,United Kingdom,2010-11-22 15:19:00,2010-11-22,2010,11,2010-11,Monday,14,14,159,319.91
534443,14327,United Kingdom,2010-11-22 15:24:00,2010-11-22,2010,11,2010-11,Monday,20,20,236,314.96
534444,14478,United Kingdom,2010-11-22 15:29:00,2010-11-22,2010,11,2010-11,Monday,23,23,300,344.1
534445,18283,United Kingdom,2010-11-22 15:30:00,2010-11-22,2010,11,2010-11,Monday,4,4,16,32.2
534446,15602,United Kingdom,2010-11-22 15:38:00,2010-11-22,2010,11,2010-11,Monday,10,10,195,284.21
534447,12949,United Kingdom,2010-11-22 15:45:00,2010-11-22,2010,11,2010-11,Monday,27,27,299,733.85
534448,16373,United Kingdom,2010-11-22 15:50:00,2010-11-22,2010,11,2010-11,Monday,4,4,29,114.75
534449,17179,United Kingdom,2010-11-22 15:52:00,2010-11-22,2010,11,2010-11,Monday,21,21,91,260.31
534450,12393,Australia,2010-11-22 16:10:00,2010-11-22,2010,11,2010-11,Monday,27,27,351,513.05
534451,16239,United Kingdom,2010-11-22 16:27:00,2010-11-22,2010,11,2010-11,Monday,7,7,244,497.8
534452,17995,United Kingdom,2010-11-22 16:34:00,2010-11-22,2010,11,2010-11,Monday,2,2,15,86.25
534453,17713,United Kingdom,2010-11-22 16:50:00,2010-11-22,2010,11,2010-11,Monday,15,15,177,273.95
534454,17655,United Kingdom,2010-11-22 17:11:00,2010-11-22,2010,11,2010-11,Monday,2,2,4,23.8
534455,13546,United Kingdom,2010-11-22 17:33:00,2010-11-22,2010,11,2010-11,Monday,34,33,149,272.74
534456,14282,United Kingdom,2010-11-23 07:12:00,2010-11-23,2010,11,2010-11,Tuesday,4,4,240,408.0
534457,14926,United Kingdom,2010-11-23 07:13:00,2010-11-23,2010,11,2010-11,Tuesday,1,1,96,139.2
534458,14057,United Kingdom,2010-11-23 08:38:00,2010-11-23,2010,11,2010-11,Tuesday,9,9,276,318.6
534460,15261,United Kingdom,2010-11-23 09:13:00,2010-11-23,2010,11,2010-11,Tuesday,3,3,48,150.0
534461,16935,United Kingdom,2010-11-23 09:16:00,2010-11-23,2010,11,2010-11,Tuesday,4,4,48,100.8
534462,13651,United Kingdom,2010-11-23 09:44:00,2010-11-23,2010,11,2010-11,Tuesday,8,8,29,132.65
534464,15986,United Kingdom,2010-11-23 10:02:00,2010-11-23,2010,11,2010-11,Tuesday,11,11,100,186.3
534465,16821,United Kingdom,2010-11-23 10:04:00,2010-11-23,2010,11,2010-11,Tuesday,7,7,13,113.35
534466,13269,United Kingdom,2010-11-23 10:05:00,2010-11-23,2010,11,2010-11,Tuesday,28,28,389,628.51
534467,13269,United Kingdom,2010-11-23 10:06:00,2010-11-23,2010,11,2010-11,Tuesday,3,3,18,68.4
534468,17044,United Kingdom,2010-11-23 10:15:00,2010-11-23,2010,11,2010-11,Tuesday,17,17,848,1634.4
534469,17044,United Kingdom,2010-11-23 10:15:00,2010-11-23,2010,11,2010-11,Tuesday,1,1,120,86.4
534470,18006,United Kingdom,2010-11-23 10:22:00,2010-11-23,2010,11,2010-11,Tuesday,22,22,82,196.7
534471,17422,United Kingdom,2010-11-23 10:24:00,2010-11-23,2010,11,2010-11,Tuesday,17,17,160,292.82
534472,17126,United Kingdom,2010-11-23 10:27:00,2010-11-23,2010,11,2010-11,Tuesday,28,27,135,109.67
534473,15730,United Kingdom,2010-11-23 10:41:00,2010-11-23,2010,11,2010-11,Tuesday,21,21,177,317.5
534474,13199,United Kingdom,2010-11-23 10:44:00,2010-11-23,2010,11,2010-11,Tuesday,2,2,88,171.6
534489,12880,United Kingdom,2010-11-23 10:50:00,2010-11-23,2010,11,2010-11,Tuesday,15,15,137,302.95
534497,17811,United Kingdom,2010-11-23 11:00:00,2010-11-23,2010,11,2010-11,Tuesday,59,56,265,312.0
534499,17372,United Kingdom,2010-11-23 11:12:00,2010-11-23,2010,11,2010-11,Tuesday,36,32,72,185.2
534500,17290,United Kingdom,2010-11-23 11:13:00,2010-11-23,2010,11,2010-11,Tuesday,36,33,139,331.83
534501,18055,United Kingdom,2010-11-23 11:26:00,2010-11-23,2010,11,2010-11,Tuesday,91,91,554,1755.39
534504,14555,United Kingdom,2010-11-23 11:35:00,2010-11-23,2010,11,2010-11,Tuesday,36,34,250,713.85
534505,17870,United Kingdom,2010-11-23 11:39:00,2010-11-23,2010,11,2010-11,Tuesday,2,2,348,887.4
534506,12849,United Kingdom,2010-11-23 11:41:00,2010-11-23,2010,11,2010-11,Tuesday,22,22,550,728.32
534507,17841,United Kingdom,2010-11-23 11:43:00,2010-11-23,2010,11,2010-11,Tuesday,58,58,259,531.45
534508,17458,United Kingdom,2010-11-23 11:43:00,2010-11-23,2010,11,2010-11,Tuesday,32,32,112,213.08
534509,18055,United Kingdom,2010-11-23 11:44:00,2010-11-23,2010,11,2010-11,Tuesday,1,1,2,33.9
534510,17237,United Kingdom,2010-11-23 11:45:00,2010-11-23,2010,11,2010-11,Tuesday,44,44,259,574.15
534511,17071,United Kingdom,2010-11-23 11:47:00,2010-11-23,2010,11,2010-11,Tuesday,23,23,168,547.9
534512,14679,United Kingdom,2010-11-23 11:51:00,2010-11-23,2010,11,2010-11,Tuesday,22,22,386,372.54
534513,17975,United Kingdom,2010-11-23 11:52:00,2010-11-23,2010,11,2010-11,Tuesday,10,10,65,224.75
534516,15235,United Kingdom,2010-11-23 12:00:00,2010-11-23,2010,11,2010-11,Tuesday,9,9,93,129.57
534517,16229,United Kingdom,2010-11-23 12:01:00,2010-11-23,2010,11,2010-11,Tuesday,62,62,333,768.9
534518,16155,United Kingdom,2010-11-23 12:01:00,2010-11-23,2010,11,2010-11,Tuesday,9,9,83,203.4
534521,17872,United Kingdom,2010-11-23 12:02:00,2010-11-23,2010,11,2010-11,Tuesday,15,15,176,235.87
534524,16155,United Kingdom,2010-11-23 12:03:00,2010-11-23,2010,11,2010-11,Tuesday,2,2,8,31.1
534526,15384,United Kingdom,2010-11-23 12:04:00,2010-11-23,2010,11,2010-11,Tuesday,56,56,840,1108.88
534531,17227,United Kingdom,2010-11-23 12:05:00,2010-11-23,2010,11,2010-11,Tuesday,10,9,126,236.95
534539,17098,United Kingdom,2010-11-23 12:13:00,2010-11-23,2010,11,2010-11,Tuesday,6,6,42,147.9
534543,13602,United Kingdom,2010-11-23 12:14:00,2010-11-23,2010,11,2010-11,Tuesday,8,8,48,137.7
534555,17508,Greece,2010-11-23 12:22:00,2010-11-23,2010,11,2010-11,Tuesday,38,38,414,761.3
534563,18203,United Kingdom,2010-11-23 12:25:00,2010-11-23,2010,11,2010-11,Tuesday,14,14,21,112.57
534569,12805,Netherlands,2010-11-23 12:27:00,2010-11-23,2010,11,2010-11,Tuesday,21,21,252,413.6
534579,14606,United Kingdom,2010-11-23 12:32:00,2010-11-23,2010,11,2010-11,Tuesday,21,21,93,241.35
534583,15291,United Kingdom,2010-11-23 12:33:00,2010-11-23,2010,11,2010-11,Tuesday,8,8,85,438.75
534605,15311,United Kingdom,2010-11-23 12:42:00,2010-11-23,2010,11,2010-11,Tuesday,22,22,100,247.47
534623,15506,United Kingdom,2010-11-23 12:48:00,2010-11-23,2010,11,2010-11,Tuesday,39,36,310,396.44
534630,13569,United Kingdom,2010-11-23 12:54:00,2010-11-23,2010,11,2010-11,Tuesday,38,38,64,151.96
534631,18047,United Kingdom,2010-11-23 12:57:00,2010-11-23,2010,11,2010-11,Tuesday,82,74,126,314.29
534633,12573,France,2010-11-23 13:01:00,2010-11-23,2010,11,2010-11,Tuesday,42,42,146,113.28
534635,16938,United Kingdom,2010-11-23 13:01:00,2010-11-23,2010,11,2010-11,Tuesday,28,28,198,456.5
534637,14987,United Kingdom,2010-11-23 13:01:00,2010-11-23,2010,11,2010-11,Tuesday,3,3,197,494.35
534640,13089,United Kingdom,2010-11-23 13:02:00,2010-11-23,2010,11,2010-11,Tuesday,48,48,1306,2646.7
534643,13089,United Kingdom,2010-11-23 13:04:00,2010-11-23,2010,11,2010-11,Tuesday,1,1,24,34.8
534644,13089,United Kingdom,2010-11-23 13:04:00,2010-11-23,2010,11,2010-11,Tuesday,1,1,12,17.4
534645,15719,United Kingdom,2010-11-23 13:07:00,2010-11-23,2010,11,2010-11,Tuesday,55,55,274,398.28
534646,18047,United Kingdom,2010-11-23 13:11:00,2010-11-23,2010,11,2010-11,Tuesday,1,1,4,11.8
534648,16019,United Kingdom,2010-11-23 13:14:00,2010-11-23,2010,11,2010-11,Tuesday,8,8,142,659.46
534649,16775,United Kingdom,2010-11-23 13:15:00,2010-11-23,2010,11,2010-11,Tuesday,25,25,86,215.65
534650,14176,United Kingdom,2010-11-23 13:21:00,2010-11-23,2010,11,2010-11,Tuesday,6,6,56,179.56
534651,17974,United Kingdom,2010-11-23 13:24:00,2010-11-23,2010,11,2010-11,Tuesday,25,25,99,132.55
534652,14170,United Kingdom,2010-11-23 13:26:00,2010-11-23,2010,11,2010-11,Tuesday,66,64,137,298.96
534653,12897,United Kingdom,2010-11-23 13:29:00,2010-11-23,2010,11,2010-11,Tuesday,4,4,112,193.6
534655,17165,United Kingdom,2010-11-23 13:35:00,2010-11-23,2010,11,2010-11,Tuesday,25,25,147,426.71
534656,13869,United Kingdom,2010-11-23 13:36:00,2010-11-23,2010,11,2010-11,Tuesday,107,99,570,1059.41
534657,14252,United Kingdom,2010-11-23 13:36:00,2010-11-23,2010,11,2010-11,Tuesday,10,10,111,350.99
534658,18118,United Kingdom,2010-11-23 13:36:00,2010-11-23,2010,11,2010-11,Tuesday,54,53,71,127.65
534659,12434,Australia,2010-11-23 13:38:00,2010-11-23,2010,11,2010-11,Tuesday,20,20,138,297.29
534660,14849,United Kingdom,2010-11-23 13:46:00,2010-11-23,2010,11,2010-11,Tuesday,18,18,286,348.99
534661,17309,United Kingdom,2010-11-23 13:47:00,2010-11-23,2010,11,2010-11,Tuesday,3,3,43,27.75
534662,14898,United Kingdom,2010-11-23 13:47:00,2010-11-23,2010,11,2010-11,Tuesday,18,18,229,441.35
534664,14849,United Kingdom,2010-11-23 13:49:00,2010-11-23,2010,11,2010-11,Tuesday,9,9,78,82.5
534665,14051,United Kingdom,2010-11-23 13:52:00,2010-11-23,2010,11,2010-11,Tuesday,7,7,132,420.92
534667,14911,EIRE,2010-11-23 13:57:00,2010-11-23,2010,11,2010-11,Tuesday,19,19,108,339.44
534668,14911,EIRE,2010-11-23 13:59:00,2010-11-23,2010,11,2010-11,Tuesday,16,16,187,273.11
534669,12577,France,2010-11-23 13:59:00,2010-11-23,2010,11,2010-11,Tuesday,43,43,265,254.03
534670,12577,France,2010-11-23 14:06:00,2010-11-23,2010,11,2010-11,Tuesday,30,30,39,73.25
534671,17766,United Kingdom,2010-11-23 14:17:00,2010-11-23,2010,11,2010-11,Tuesday,20,19,137,252.11
534672,14177,United Kingdom,2010-11-23 14:23:00,2010-11-23,2010,11,2010-11,Tuesday,21,21,29,120.6
534673,12748,United Kingdom,2010-11-23 14:28:00,2010-11-23,2010,11,2010-11,Tuesday,22,22,96,129.26
534674,17766,United Kingdom,2010-11-23 14:29:00,2010-11-23,2010,11,2010-11,Tuesday,2,2,18,47.5
534676,12748,United Kingdom,2010-11-23 14:36:00,2010-11-23,2010,11,2010-11,Tuesday,2,2,48,40.8
534679,14755,United Kingdom,2010-11-23 14:42:00,2010-11-23,2010,11,2010-11,Tuesday,25,25,255,609.95
534680,17442,United Kingdom,2010-11-23 14:46:00,2010-11-23,2010,11,2010-11,Tuesday,17,17,155,270.1
534681,13451,United Kingdom,2010-11-23 14:50:00,2010-11-23,2010,11,2010-11,Tuesday,69,66,392,443.11
534683,16430,United Kingdom,2010-11-23 14:53:00,2010-11-23,2010,11,2010-11,Tuesday,1,1,12,19.8
534684,15134,United Kingdom,2010-11-23 14:59:00,2010-11-23,2010,11,2010-11,Tuesday,8,8,116,124.6
534685,15864,United Kingdom,2010-11-23 15:02:00,2010-11-23,2010,11,2010-11,Tuesday,3,3,294,244.44
534686,13181,United Kingdom,2010-11-23 15:05:00,2010-11-23,2010,11,2010-11,Tuesday,19,19,171,359.69
534687,13077,United Kingdom,2010-11-23 15:07:00,2010-11-23,2010,11,2010-11,Tuesday,42,40,280,379.52
534690,13211,United Kingdom,2010-11-23 15:17:00,2010-11-23,2010,11,2010-11,Tuesday,2,2,120,306.0
534691,12971,United Kingdom,2010-11-23 15:18:00,2010-11-23,2010,11,2010-11,Tuesday,7,7,153,114.39
534692,12971,United Kingdom,2010-11-23 15:18:00,2010-11-23,2010,11,2010-11,Tuesday,3,3,60,51.0
534693,14332,United Kingdom,2010-11-23 15:24:00,2010-11-23,2010,11,2010-11,Tuesday,20,20,208,515.7
534694,16531,United Kingdom,2010-11-23 15:33:00,2010-11-23,2010,11,2010-11,Tuesday,8,8,144,154.44
534696,12599,France,2010-11-23 15:49:00,2010-11-23,2010,11,2010-11,Tuesday,7,7,140,136.48
534697,17700,United Kingdom,2010-11-23 15:55:00,2010-11-23,2010,11,2010-11,Tuesday,26,26,301,609.19
534699,14798,United Kingdom,2010-11-23 15:59:00,2010-11-23,2010,11,2010-11,Tuesday,2,2,24,20.4
534700,12889,United Kingdom,2010-11-23 16:08:00,2010-11-23,2010,11,2010-11,Tuesday,3,3,7,48.85
534701,15808,United Kingdom,2010-11-23 16:08:00,2010-11-23,2010,11,2010-11,Tuesday,59,57,649,1699.07
534702,14972,United Kingdom,2010-11-23 16:17:00,2010-11-23,2010,11,2010-11,Tuesday,2,2,12,30.3
534703,12662,Germany,2010-11-23 16:18:00,2010-11-23,2010,11,2010-11,Tuesday,12,12,113,182.19
534704,16003,United Kingdom,2010-11-23 16:30:00,2010-11-23,2010,11,2010-11,Tuesday,24,24,278,969.16
534705,16242,United Kingdom,2010-11-23 16:40:00,2010-11-23,2010,11,2010-11,Tuesday,49,49,270,661.2
534706,16242,United Kingdom,2010-11-23 16:41:00,2010-11-23,2010,11,2010-11,Tuesday,1,1,1,8.5
534707,13089,United Kingdom,2010-11-23 16:41:00,2010-11-23,2010,11,2010-11,Tuesday,1,1,48,525.6
534708,13078,United Kingdom,2010-11-23 16:49:00,2010-11-23,2010,11,2010-11,Tuesday,18,18,276,694.12
534710,16437,United Kingdom,2010-11-23 16:59:00,2010-11-23,2010,11,2010-11,Tuesday,11,11,118,183.9
534711,16001,United Kingdom,2010-11-23 17:10:00,2010-11-23,2010,11,2010-11,Tuesday,29,29,337,583.39
534712,14202,United Kingdom,2010-11-23 17:13:00,2010-11-23,2010,11,2010-11,Tuesday,16,16,67,514.55
534713,17576,United Kingdom,2010-11-23 17:21:00,2010-11-23,2010,11,2010-11,Tuesday,21,21,123,296.35
534714,15965,United Kingdom,2010-11-23 17:31:00,2010-11-23,2010,11,2010-11,Tuesday,45,43,240,333.97
534715,17598,United Kingdom,2010-11-23 17:43:00,2010-11-23,2010,11,2010-11,Tuesday,10,10,126,409.98
534716,16684,United Kingdom,2010-11-23 17:43:00,2010-11-23,2010,11,2010-11,Tuesday,13,13,1812,3013.0
534718,13843,United Kingdom,2010-11-23 17:48:00,2010-11-23,2010,11,2010-11,Tuesday,18,18,145,319.75
534719,14154,United Kingdom,2010-11-23 17:51:00,2010-11-23,2010,11,2010-11,Tuesday,33,33,574,1519.28
534720,14154,United Kingdom,2010-11-23 17:53:00,2010-11-23,2010,11,2010-11,Tuesday,11,11,72,188.6
534721,15660,United Kingdom,2010-11-23 18:11:00,2010-11-23,2010,11,2010-11,Tuesday,15,15,176,223.6
534722,13468,United Kingdom,2010-11-23 18:12:00,2010-11-23,2010,11,2010-11,Tuesday,19,19,199,308.49
534723,17675,United Kingdom,2010-11-23 18:14:00,2010-11-23,2010,11,2010-11,Tuesday,5,5,87,259.35
534724,15951,United Kingdom,2010-11-23 18:20:00,2010-11-23,2010,11,2010-11,Tuesday,18,18,107,304.95
534726,14156,EIRE,2010-11-23 18:41:00,2010-11-23,2010,11,2010-11,Tuesday,1,1,16,175.2
534728,15189,United Kingdom,2010-11-23 18:47:00,2010-11-23,2010,11,2010-11,Tuesday,4,4,152,447.24
534730,16357,United Kingdom,2010-11-23 18:52:00,2010-11-23,2010,11,2010-11,Tuesday,13,13,143,209.49
534737,15061,United Kingdom,2010-11-23 19:20:00,2010-11-23,2010,11,2010-11,Tuesday,10,10,297,657.73
534738,12377,Switzerland,2010-11-23 19:24:00,2010-11-23,2010,11,2010-11,Tuesday,27,27,324,507.24
534739,16316,United Kingdom,2010-11-24 08:35:00,2010-11-24,2010,11,2010-11,Wednesday,16,16,187,356.1
534740,13310,United Kingdom,2010-11-24 09:14:00,2010-11-24,2010,11,2010-11,Wednesday,11,11,166,159.72
534741,12908,United Kingdom,2010-11-24 09:29:00,2010-11-24,2010,11,2010-11,Wednesday,1,1,600,390.0
534742,17744,United Kingdom,2010-11-24 09:34:00,2010-11-24,2010,11,2010-11,Wednesday,15,15,414,326.74
534743,17894,United Kingdom,2010-11-24 09:37:00,2010-11-24,2010,11,2010-11,Wednesday,11,10,38,112.05
534744,14291,United Kingdom,2010-11-24 09:46:00,2010-11-24,2010,11,2010-11,Wednesday,26,26,298,411.63
534745,14291,United Kingdom,2010-11-24 09:47:00,2010-11-24,2010,11,2010-11,Wednesday,2,2,10,85.0
534746,17504,United Kingdom,2010-11-24 09:49:00,2010-11-24,2010,11,2010-11,Wednesday,11,11,180,443.28
534749,14861,United Kingdom,2010-11-24 09:51:00,2010-11-24,2010,11,2010-11,Wednesday,12,12,322,167.66
534753,17990,United Kingdom,2010-11-24 09:57:00,2010-11-24,2010,11,2010-11,Wednesday,16,16,147,361.09
534758,12931,United Kingdom,2010-11-24 10:07:00,2010-11-24,2010,11,2010-11,Wednesday,1,1,288,417.6
534759,17675,United Kingdom,2010-11-24 10:09:00,2010-11-24,2010,11,2010-11,Wednesday,1,1,64,163.2
534760,12931,United Kingdom,2010-11-24 10:09:00,2010-11-24,2010,11,2010-11,Wednesday,1,1,1000,720.0
534761,17377,United Kingdom,2010-11-24 10:10:00,2010-11-24,2010,11,2010-11,Wednesday,11,11,193,463.95
534762,14543,United Kingdom,2010-11-24 10:20:00,2010-11-24,2010,11,2010-11,Wednesday,5,5,40,302.8
534763,17511,United Kingdom,2010-11-24 10:21:00,2010-11-24,2010,11,2010-11,Wednesday,29,29,1667,2612.89
534764,15173,United Kingdom,2010-11-24 10:21:00,2010-11-24,2010,11,2010-11,Wednesday,9,9,55,153.77
534765,15555,United Kingdom,2010-11-24 10:25:00,2010-11-24,2010,11,2010-11,Wednesday,18,18,83,172.1
534766,12868,United Kingdom,2010-11-24 10:27:00,2010-11-24,2010,11,2010-11,Wednesday,9,9,75,135.65
534767,16125,United Kingdom,2010-11-24 10:30:00,2010-11-24,2010,11,2010-11,Wednesday,20,20,200,395.1
534768,13767,United Kingdom,2010-11-24 10:31:00,2010-11-24,2010,11,2010-11,Wednesday,9,9,152,645.4
534769,15358,United Kingdom,2010-11-24 10:34:00,2010-11-24,2010,11,2010-11,Wednesday,23,23,292,367.27
534770,15358,United Kingdom,2010-11-24 10:35:00,2010-11-24,2010,11,2010-11,Wednesday,3,3,19,92.6
534772,16717,United Kingdom,2010-11-24 10:50:00,2010-11-24,2010,11,2010-11,Wednesday,21,21,239,498.75
534773,16717,United Kingdom,2010-11-24 10:51:00,2010-11-24,2010,11,2010-11,Wednesday,1,1,12,17.4
534774,15838,United Kingdom,2010-11-24 11:03:00,2010-11-24,2010,11,2010-11,Wednesday,1,1,1584,300.96
534775,17633,United Kingdom,2010-11-24 11:06:00,2010-11-24,2010,11,2010-11,Wednesday,9,9,107,300.65
534776,13750,United Kingdom,2010-11-24 11:07:00,2010-11-24,2010,11,2010-11,Wednesday,1,1,96,325.44
534777,15100,United Kingdom,2010-11-24 11:08:00,2010-11-24,2010,11,2010-11,Wednesday,1,1,32,350.4
534779,12970,United Kingdom,2010-11-24 11:13:00,2010-11-24,2010,11,2010-11,Wednesday,12,12,23,63.35
534780,12970,United Kingdom,2010-11-24 11:15:00,2010-11-24,2010,11,2010-11,Wednesday,1,1,1,0.95
534783,14861,United Kingdom,2010-11-24 11:18:00,2010-11-24,2010,11,2010-11,Wednesday,1,1,2,2.5
534786,15854,United Kingdom,2010-11-24 11:21:00,2010-11-24,2010,11,2010-11,Wednesday,39,39,62,214.49
534788,16782,United Kingdom,2010-11-24 11:25:00,2010-11-24,2010,11,2010-11,Wednesday,60,59,127,387.5
534793,13694,United Kingdom,2010-11-24 11:42:00,2010-11-24,2010,11,2010-11,Wednesday,15,15,1328,2514.72
534794,15984,United Kingdom,2010-11-24 11:47:00,2010-11-24,2010,11,2010-11,Wednesday,42,35,205,353.69
534797,16016,United Kingdom,2010-11-24 11:51:00,2010-11-24,2010,11,2010-11,Wednesday,22,21,61,147.19
534799,14350,United Kingdom,2010-11-24 12:01:00,2010-11-24,2010,11,2010-11,Wednesday,18,18,151,305.45
534800,17019,United Kingdom,2010-11-24 12:04:00,2010-11-24,2010,11,2010-11,Wednesday,119,106,383,520.1
534801,14673,United Kingdom,2010-11-24 12:06:00,2010-11-24,2010,11,2010-11,Wednesday,40,40,468,747.26
534802,12939,United Kingdom,2010-11-24 12:13:00,2010-11-24,2010,11,2010-11,Wednesday,1,1,96,408.0
534804,12356,Portugal,2010-11-24 12:24:00,2010-11-24,2010,11,2010-11,Wednesday,26,25,255,347.9
534805,18193,United Kingdom,2010-11-24 12:25:00,2010-11-24,2010,11,2010-11,Wednesday,7,7,136,279.44
534807,14667,United Kingdom,2010-11-24 12:32:00,2010-11-24,2010,11,2010-11,Wednesday,22,20,211,262.42
534808,14552,United Kingdom,2010-11-24 12:36:00,2010-11-24,2010,11,2010-11,Wednesday,40,40,75,169.99
534809,14692,United Kingdom,2010-11-24 12:40:00,2010-11-24,2010,11,2010-11,Wednesday,6,6,139,164.05
534810,14045,United Kingdom,2010-11-24 12:40:00,2010-11-24,2010,11,2010-11,Wednesday,2,2,208,1387.2
534811,16931,United Kingdom,2010-11-24 12:42:00,2010-11-24,2010,11,2010-11,Wednesday,14,14,121,260.4
534812,14458,United Kingdom,2010-11-24 12:43:00,2010-11-24,2010,11,2010-11,Wednesday,45,45,309,219.27
534813,17069,United Kingdom,2010-11-24 12:44:00,2010-11-24,2010,11,2010-11,Wednesday,22,22,198,534.1
534814,16794,United Kingdom,2010-11-24 12:45:00,2010-11-24,2010,11,2010-11,Wednesday,28,28,74,133.46
534816,16839,United Kingdom,2010-11-24 12:49:00,2010-11-24,2010,11,2010-11,Wednesday,6,6,188,413.64
534818,18116,United Kingdom,2010-11-24 12:52:00,2010-11-24,2010,11,2010-11,Wednesday,25,25,51,121.1
534820,14988,United Kingdom,2010-11-24 12:53:00,2010-11-24,2010,11,2010-11,Wednesday,38,38,219,294.62
534821,17069,United Kingdom,2010-11-24 12:53:00,2010-11-24,2010,11,2010-11,Wednesday,9,9,68,141.9
534822,12970,United Kingdom,2010-11-24 12:54:00,2010-11-24,2010,11,2010-11,Wednesday,87,85,431,600.66
534830,17315,United Kingdom,2010-11-24 13:01:00,2010-11-24,2010,11,2010-11,Wednesday,23,22,172,670.9
534832,15279,United Kingdom,2010-11-24 13:03:00,2010-11-24,2010,11,2010-11,Wednesday,18,18,167,307.87
534835,12970,United Kingdom,2010-11-24 13:08:00,2010-11-24,2010,11,2010-11,Wednesday,3,3,5,10.75
534836,15984,United Kingdom,2010-11-24 13:08:00,2010-11-24,2010,11,2010-11,Wednesday,12,12,143,370.97
534839,15889,United Kingdom,2010-11-24 13:13:00,2010-11-24,2010,11,2010-11,Wednesday,53,51,166,239.31
534840,18109,United Kingdom,2010-11-24 13:15:00,2010-11-24,2010,11,2010-11,Wednesday,16,15,50,134.9
534841,15572,United Kingdom,2010-11-24 13:16:00,2010-11-24,2010,11,2010-11,Wednesday,49,49,206,525.67
534842,15262,United Kingdom,2010-11-24 13:21:00,2010-11-24,2010,11,2010-11,Wednesday,7,7,64,112.8
534843,16292,United Kingdom,2010-11-24 13:21:00,2010-11-24,2010,11,2010-11,Wednesday,6,6,30,132.5
534844,16409,United Kingdom,2010-11-24 13:25:00,2010-11-24,2010,11,2010-11,Wednesday,43,38,155,248.55
534846,13823,United Kingdom,2010-11-24 13:32:00,2010-11-24,2010,11,2010-11,Wednesday,22,22,213,515.87
534847,14646,Netherlands,2010-11-24 13:34:00,2010-11-24,2010,11,2010-11,Wednesday,8,8,946,919.62
534848,13623,United Kingdom,2010-11-24 13:36:00,2010-11-24,2010,11,2010-11,Wednesday,35,34,91,206.18
534851,14409,United Kingdom,2010-11-24 13:41:00,2010-11-24,2010,11,2010-11,Wednesday,14,14,389,579.89
534854,16065,United Kingdom,2010-11-24 13:49:00,2010-11-24,2010,11,2010-11,Wednesday,44,42,105,233.36
534856,14868,United Kingdom,2010-11-24 13:53:00,2010-11-24,2010,11,2010-11,Wednesday,8,8,114,229.2
534857,13663,United Kingdom,2010-11-24 13:55:00,2010-11-24,2010,11,2010-11,Wednesday,5,5,43,123.75
534858,16065,United Kingdom,2010-11-24 13:55:00,2010-11-24,2010,11,2010-11,Wednesday,1,1,1,4.25
534860,15271,United Kingdom,2010-11-24 13:57:00,2010-11-24,2010,11,2010-11,Wednesday,14,14,118,239.9
