customer_id,country,first_purchase_date,last_purchase_date,total_orders,active_months,total_products,total_quantity,lifetime_revenue,avg_order_value,recency_days
15910,United Kingdom,2010-01-21,2011-12-09,15,15,394,2158,2661.17,177.41,0
15911,United Kingdom,2009-12-09,2010-03-26,8,4,161,784,1683.79,210.47,623
15912,United Kingdom,2009-12-10,2011-06-14,9,6,83,759,1074.7,119.41,178
15913,United Kingdom,2010-06-23,2010-06-23,1,1,1,3,6.3,6.3,534
15914,United Kingdom,2010-11-26,2010-11-26,2,1,13,149,205.99,103.0,378
15915,United Kingdom,2010-11-03,2010-11-03,1,1,104,413,364.24,364.24,401
15916,United Kingdom,2009-12-10,2011-11-23,13,11,227,1683,3377.69,259.82,16
15917,United Kingdom,2009-12-02,2011-04-06,5,3,127,248,530.17,106.03,247
15918,United Kingdom,2010-03-18,2011-06-02,3,3,49,240,582.88,194.29,190
15919,United Kingdom,2010-12-06,2011-11-20,2,2,103,560,739.77,369.88,19
15920,United Kingdom,2009-12-14,2011-07-08,8,5,92,233,565.19,70.65,154
15921,United Kingdom,2010-03-09,2011-06-20,4,4,68,333,765.61,191.4,172
15922,United Kingdom,2010-12-01,2010-12-01,1,1,11,276,739.0,739.0,373
15923,United Kingdom,2010-12-02,2010-12-02,1,1,21,244,254.16,254.16,372
15924,United Kingdom,2009-12-08,2009-12-08,1,1,14,103,102.82,102.82,731
15925,United Kingdom,2011-05-29,2011-05-29,1,1,12,93,207.15,207.15,194
15926,United Kingdom,2010-06-15,2010-06-15,1,1,7,155,134.44,134.44,542
15927,United Kingdom,2010-03-02,2010-03-02,1,1,13,66,106.54,106.54,647
15928,United Kingdom,2010-02-21,2010-02-21,1,1,11,164,293.53,293.53,656
15929,United Kingdom,2010-03-05,2010-03-05,1,1,1,120,594.0,594.0,644
15930,United Kingdom,2011-10-03,2011-10-03,1,1,21,139,426.63,426.63,67
15931,United Kingdom,2010-10-07,2010-10-07,1,1,14,118,239.9,239.9,428
15932,United Kingdom,2011-02-23,2011-12-05,8,8,93,2325,2495.87,311.98,4
15933,United Kingdom,2011-09-14,2011-11-18,3,2,63,885,1107.46,369.15,21
15934,United Kingdom,2010-10-06,2010-10-18,2,1,29,2166,2190.66,1095.33,417
15935,United Kingdom,2011-04-14,2011-04-14,1,1,11,114,108.04,108.04,239
15936,United Kingdom,2010-08-29,2010-11-25,2,2,16,211,282.79,141.4,379
15937,United Kingdom,2011-10-06,2011-10-06,1,1,7,73,145.35,145.35,64
15938,United Kingdom,2010-06-01,2011-08-19,9,9,27,449,734.81,81.65,112
15939,United Kingdom,2010-11-30,2011-09-11,15,10,50,6227,9004.84,600.32,89
15940,United Kingdom,2011-02-01,2011-02-01,1,1,1,4,35.8,35.8,311
15941,United Kingdom,2010-03-12,2010-03-12,1,1,6,60,405.0,405.0,637
15942,United Kingdom,2011-07-29,2011-07-29,1,1,14,232,337.44,337.44,133
15943,United Kingdom,2010-01-31,2010-02-28,2,2,12,183,271.29,135.65,649
15944,United Kingdom,2009-12-13,2011-03-08,4,4,25,859,2164.24,541.06,276
15945,United Kingdom,2009-12-01,2010-12-09,4,4,24,397,827.27,206.82,365
15946,United Kingdom,2010-03-16,2010-07-25,3,2,25,1614,2304.18,768.06,502
15947,United Kingdom,2011-09-18,2011-09-18,1,1,29,898,1708.24,1708.24,82
15948,United Kingdom,2010-10-11,2011-12-01,3,3,63,852,1509.09,503.03,8
15949,United Kingdom,2011-09-29,2011-11-23,2,2,12,284,364.72,182.36,16
15950,United Kingdom,2010-01-26,2011-11-08,10,9,225,3354,7120.91,712.09,31
15951,United Kingdom,2010-11-23,2011-12-01,3,3,44,420,1013.17,337.72,8
15952,United Kingdom,2011-04-28,2011-11-06,4,4,65,391,781.91,195.48,33
15953,United Kingdom,2009-12-03,2011-11-24,18,13,102,1841,3648.08,202.67,15
15954,United Kingdom,2010-04-29,2010-04-29,1,1,19,118,187.8,187.8,589
15955,United Kingdom,2010-02-23,2011-11-15,22,13,222,4213,8658.36,393.56,24
15956,United Kingdom,2009-12-13,2010-06-06,2,2,18,278,617.6,308.8,551
15957,United Kingdom,2010-10-15,2011-11-08,3,2,121,453,921.25,307.08,31
15958,United Kingdom,2010-06-07,2011-09-26,4,4,50,154,462.12,115.53,74
15959,United Kingdom,2010-01-26,2010-01-26,3,1,58,269,542.89,180.96,682
15960,United Kingdom,2010-09-30,2010-11-30,4,2,24,258,410.95,102.74,374
15961,United Kingdom,2010-11-25,2010-11-25,1,1,42,154,451.29,451.29,379
15962,United Kingdom,2010-09-16,2010-09-16,1,1,43,228,289.48,289.48,449
15963,United Kingdom,2011-10-25,2011-11-20,2,2,26,298,470.76,235.38,19
15964,United Kingdom,2010-02-14,2010-02-14,1,1,20,93,269.21,269.21,663
15965,United Kingdom,2009-12-03,2011-11-22,13,9,202,1387,2928.13,225.24,17
15966,United Kingdom,2010-09-15,2010-09-15,1,1,27,275,426.53,426.53,450
15967,United Kingdom,2009-12-01,2011-11-16,12,10,316,1183,2966.0,247.17,23
15968,United Kingdom,2010-11-16,2010-11-16,1,1,69,242,401.8,401.8,388
15969,United Kingdom,2010-07-05,2011-12-07,5,5,31,223,1127.05,225.41,2
15970,United Kingdom,2010-04-20,2011-02-09,2,2,19,498,1017.32,508.66,303
15971,United Kingdom,2009-12-08,2011-11-22,18,11,11,2250,5897.88,327.66,17
15972,United Kingdom,2010-04-18,2010-09-09,5,4,104,468,1769.33,353.87,456
15973,United Kingdom,2010-10-07,2010-12-08,2,2,7,300,973.44,486.72,366
15974,United Kingdom,2011-02-24,2011-10-31,7,7,141,2262,3442.15,491.74,39
15975,United Kingdom,2011-09-16,2011-09-16,1,1,24,243,371.01,371.01,84
15976,United Kingdom,2010-06-06,2011-06-27,6,6,264,1044,1680.31,280.05,165
15977,United Kingdom,2011-10-31,2011-11-22,2,2,48,1016,1054.73,527.36,17
15978,United Kingdom,2010-03-05,2011-09-23,3,3,107,2444,3279.42,1093.14,77
15979,United Kingdom,2010-04-16,2010-04-16,1,1,22,450,329.22,329.22,602
15980,United Kingdom,2010-06-01,2011-09-12,7,4,101,4822,6543.68,934.81,88
15981,United Kingdom,2010-03-29,2011-11-15,21,16,151,4827,9362.77,445.85,24
15982,United Kingdom,2010-04-13,2010-04-13,1,1,45,131,324.51,324.51,605
15983,United Kingdom,2009-12-06,2011-11-17,8,4,137,2426,3924.02,490.5,22
15984,United Kingdom,2009-12-01,2011-12-07,30,19,458,5786,8515.72,283.86,2
15985,United Kingdom,2010-05-27,2011-08-08,7,6,50,2750,2715.28,387.9,123
15986,United Kingdom,2010-11-23,2011-11-09,2,2,25,368,354.42,177.21,30
15987,United Kingdom,2010-11-25,2011-11-27,8,6,143,1685,1649.47,206.18,12
15988,United Kingdom,2010-02-21,2011-11-20,3,3,113,474,736.39,245.46,19
15989,United Kingdom,2009-12-02,2010-11-29,2,2,81,169,368.31,184.16,375
15990,United Kingdom,2010-02-28,2011-10-26,7,6,117,1086,1997.75,285.39,44
15991,United Kingdom,2010-06-23,2010-06-23,1,1,6,41,150.55,150.55,534
15992,United Kingdom,2010-09-12,2011-12-06,3,3,53,514,896.6,298.87,3
15993,United Kingdom,2011-10-26,2011-12-01,7,3,334,2031,2768.97,395.57,8
15994,United Kingdom,2010-03-14,2011-10-16,3,3,93,462,1175.68,391.89,54
15995,United Kingdom,2010-10-21,2010-10-21,1,1,108,352,694.54,694.54,414
15996,United Kingdom,2010-11-07,2011-09-12,7,7,140,738,1649.65,235.66,88
15998,United Kingdom,2009-12-01,2011-11-03,16,14,682,5350,8274.14,517.13,36
15999,United Kingdom,2009-12-04,2009-12-04,1,1,1,24,20.4,20.4,735
16000,United Kingdom,2011-12-07,2011-12-07,3,1,9,5110,12393.7,4131.23,2
16001,United Kingdom,2010-11-23,2010-11-23,1,1,29,337,583.39,583.39,381
16002,United Kingdom,2010-03-24,2010-03-24,1,1,42,70,169.21,169.21,625
16003,United Kingdom,2009-12-03,2011-11-10,10,8,146,2210,5613.83,561.38,29
16004,United Kingdom,2010-01-25,2010-08-22,5,4,63,1076,2146.39,429.28,474
16005,United Kingdom,2010-09-15,2011-11-27,10,6,314,1267,2365.07,236.51,12
16006,United Kingdom,2010-11-17,2011-05-12,2,2,75,205,332.82,166.41,211
16007,United Kingdom,2010-06-14,2011-10-23,7,6,337,2631,3053.06,436.15,47
16008,United Kingdom,2010-03-19,2011-11-16,15,10,63,3237,5339.13,355.94,23
16009,United Kingdom,2011-07-03,2011-11-17,4,3,68,366,972.11,243.03,22
16010,United Kingdom,2010-10-24,2011-04-08,11,4,122,919,1694.86,154.08,245
16011,United Kingdom,2009-12-01,2011-12-01,29,20,180,3446,5837.26,201.28,8
16012,United Kingdom,2010-06-28,2011-11-04,5,5,207,1760,2978.59,595.72,35
16013,United Kingdom,2009-12-08,2011-12-06,84,23,54,25880,57140.44,680.24,3
16014,United Kingdom,2010-01-31,2011-11-02,5,5,219,462,1100.28,220.06,37
16015,United Kingdom,2011-10-21,2011-12-06,3,3,145,906,704.26,234.75,3
16016,United Kingdom,2010-11-02,2011-12-06,11,7,181,1019,2446.42,222.4,3
16017,United Kingdom,2010-01-05,2011-10-23,5,4,99,635,1545.58,309.12,47
16018,United Kingdom,2009-12-07,2011-10-31,4,4,48,503,698.13,174.53,39
16019,United Kingdom,2009-12-14,2011-10-24,27,15,256,6959,17329.16,641.82,46
16020,United Kingdom,2011-10-05,2011-11-23,3,2,42,487,851.01,283.67,16
16021,United Kingdom,2010-06-13,2010-11-09,2,2,117,276,487.03,243.52,395
16022,United Kingdom,2011-03-24,2011-03-24,1,1,68,255,602.63,602.63,260
16023,United Kingdom,2011-03-18,2011-10-24,3,3,90,358,719.81,239.94,46
16024,United Kingdom,2010-10-24,2011-11-27,3,2,77,484,478.71,159.57,12
16025,United Kingdom,2011-11-10,2011-11-10,1,1,28,338,439.66,439.66,29
16026,United Kingdom,2011-10-27,2011-10-27,1,1,30,243,236.09,236.09,43
16027,United Kingdom,2010-01-08,2011-09-09,15,11,20,2099,2048.36,136.56,91
16028,United Kingdom,2010-04-23,2010-04-23,1,1,5,18,82.2,82.2,595
16029,United Kingdom,2009-12-08,2011-11-01,106,24,56,56385,113892.39,1074.46,38
16030,United Kingdom,2011-02-03,2011-02-03,1,1,28,283,331.24,331.24,309
16031,United Kingdom,2011-04-06,2011-09-08,2,2,91,421,547.9,273.95,92
16032,United Kingdom,2010-07-04,2010-09-09,6,3,130,1467,1965.72,327.62,456
16033,United Kingdom,2010-08-11,2011-12-04,27,16,605,4252,10764.45,398.68,5
16034,United Kingdom,2010-10-26,2011-05-27,6,4,43,585,911.32,151.89,196
16035,United Kingdom,2010-05-28,2010-05-28,1,1,21,33,217.73,217.73,560
16036,United Kingdom,2010-03-29,2011-09-13,4,4,120,1369,2556.84,639.21,87
16037,United Kingdom,2010-03-01,2011-03-15,5,5,62,766,1509.34,301.87,269
16038,United Kingdom,2011-05-22,2011-12-02,3,3,24,244,471.78,157.26,7
16039,United Kingdom,2010-03-21,2010-10-12,2,2,27,409,456.4,228.2,423
16040,United Kingdom,2010-04-09,2011-10-05,7,7,95,1185,2416.9,345.27,65
16041,United Kingdom,2011-07-21,2011-11-09,3,2,6,1584,3166.4,1055.47,30
16042,United Kingdom,2010-09-12,2011-11-17,8,6,88,1430,2245.32,280.67,22
16043,United Kingdom,2010-08-15,2011-11-02,8,7,56,1011,1856.59,232.07,37
16044,United Kingdom,2010-09-30,2010-09-30,1,1,19,170,340.84,340.84,435
16045,United Kingdom,2010-07-29,2011-08-12,8,6,111,2108,3434.93,429.37,119
16046,United Kingdom,2010-05-26,2010-05-26,1,1,22,248,235.78,235.78,562
16048,United Kingdom,2010-06-08,2010-12-01,4,3,30,569,1075.23,268.81,373
16049,United Kingdom,2010-07-11,2011-10-30,6,4,383,1132,1852.15,308.69,40
16050,United Kingdom,2010-11-03,2011-06-19,3,2,19,388,300.7,100.23,173
16051,United Kingdom,2010-01-27,2010-01-27,1,1,12,80,188.44,188.44,681
16052,United Kingdom,2011-10-16,2011-10-16,1,1,34,282,362.06,362.06,54
16053,United Kingdom,2010-04-08,2011-11-07,6,5,169,3067,3634.84,605.81,32
16054,United Kingdom,2010-04-01,2011-07-17,4,4,109,791,2111.88,527.97,145
16055,United Kingdom,2011-05-03,2011-05-03,1,1,8,22,134.8,134.8,220
16056,United Kingdom,2011-10-25,2011-10-25,1,1,66,345,650.75,650.75,45
16057,United Kingdom,2010-01-07,2011-11-23,10,7,175,1691,3854.85,385.48,16
16058,United Kingdom,2010-10-29,2010-10-29,1,1,2,18,62.7,62.7,406
16059,United Kingdom,2010-05-19,2011-10-05,12,11,233,1482,3171.82,264.32,65
16060,United Kingdom,2010-08-02,2010-11-04,3,3,22,243,541.95,180.65,400
16061,United Kingdom,2010-10-04,2010-10-04,1,1,3,19,89.65,89.65,431
16062,United Kingdom,2010-06-21,2011-11-30,8,7,134,2035,2863.45,357.93,9
16063,United Kingdom,2011-03-24,2011-03-24,1,1,23,262,335.32,335.32,260
16064,United Kingdom,2009-12-14,2009-12-14,1,1,17,55,109.31,109.31,725
16065,United Kingdom,2010-09-02,2010-12-09,8,4,214,1435,2359.27,294.91,365
16066,United Kingdom,2011-08-07,2011-11-23,5,3,77,935,1521.04,304.21,16
16067,United Kingdom,2010-02-02,2010-05-26,3,3,60,1236,3269.11,1089.7,562
16068,United Kingdom,2010-04-25,2010-04-25,1,1,34,48,115.73,115.73,593
16069,United Kingdom,2010-10-18,2010-10-18,1,1,25,138,457.7,457.7,417
16070,United Kingdom,2011-11-07,2011-11-17,2,1,32,457,852.15,426.08,22
16071,United Kingdom,2010-02-22,2011-10-26,4,4,62,697,1076.8,269.2,44
16072,United Kingdom,2010-06-08,2011-02-24,4,3,414,1580,4180.09,1045.02,288
16073,United Kingdom,2011-02-15,2011-02-15,1,1,1,48,122.4,122.4,297
16074,United Kingdom,2010-11-14,2010-11-14,1,1,23,38,252.5,252.5,390
16075,United Kingdom,2010-05-24,2010-07-25,2,2,41,271,736.93,368.46,502
16076,United Kingdom,2011-05-15,2011-12-06,10,7,71,1435,2234.73,223.47,3
16077,United Kingdom,2010-03-24,2010-03-24,1,1,8,840,2300.4,2300.4,625
16078,United Kingdom,2010-02-08,2011-03-01,2,2,39,200,362.99,181.5,283
16079,United Kingdom,2011-10-30,2011-11-23,3,2,18,864,1352.0,450.67,16
16080,United Kingdom,2010-09-15,2011-09-19,4,4,29,298,602.56,150.64,81
16081,United Kingdom,2010-02-03,2011-10-14,8,8,235,2230,4436.56,554.57,56
16082,United Kingdom,2010-02-07,2010-02-07,1,1,16,39,106.75,106.75,670
16083,United Kingdom,2010-11-16,2011-08-31,4,3,61,1514,2351.42,587.86,100
16084,United Kingdom,2011-02-13,2011-02-13,1,1,38,216,436.18,436.18,299
16085,United Kingdom,2010-01-20,2011-11-16,12,11,258,1379,2324.71,193.73,23
16086,United Kingdom,2009-12-02,2011-10-11,10,10,66,1526,2864.99,286.5,59
16087,United Kingdom,2010-01-19,2010-11-15,5,5,6,664,1739.92,347.98,389
16088,United Kingdom,2010-04-27,2010-05-13,2,2,3,373,1437.43,718.72,575
16089,United Kingdom,2010-07-18,2010-11-18,2,2,42,119,263.49,131.74,386
16090,United Kingdom,2010-03-25,2010-03-25,1,1,18,58,180.56,180.56,624
16091,United Kingdom,2011-05-25,2011-07-08,2,2,16,154,315.06,157.53,154
16092,United Kingdom,2010-05-09,2011-08-17,6,5,60,1188,1587.94,264.66,114
16093,United Kingdom,2011-08-25,2011-08-25,1,1,1,20,17.0,17.0,106
16094,United Kingdom,2010-04-16,2011-11-28,11,8,101,2020,3695.56,335.96,11
16095,United Kingdom,2010-09-09,2010-09-09,1,1,30,265,447.05,447.05,456
16096,United Kingdom,2010-03-04,2011-03-20,4,4,58,700,1584.97,396.24,264
16097,United Kingdom,2011-04-13,2011-04-13,1,1,10,87,185.05,185.05,240
16098,United Kingdom,2009-12-15,2011-09-13,14,13,83,2142,4441.3,317.24,87
16099,United Kingdom,2010-03-03,2011-10-20,7,7,44,960,1573.2,224.74,50
16100,United Kingdom,2010-09-03,2010-09-03,1,1,37,438,582.64,582.64,462
16101,United Kingdom,2010-05-27,2011-09-30,4,4,153,1844,3229.16,807.29,70
16102,United Kingdom,2011-08-03,2011-10-28,3,3,41,942,1842.14,614.05,42
16103,United Kingdom,2010-01-08,2011-12-02,22,15,111,2639,6191.71,281.44,7
16104,United Kingdom,2009-12-06,2011-10-09,9,7,187,1047,2774.46,308.27,61
16105,United Kingdom,2010-04-14,2011-04-05,5,5,92,2125,2386.19,477.24,248
16106,United Kingdom,2011-10-05,2011-10-05,1,1,6,74,108.38,108.38,65
16107,United Kingdom,2011-06-09,2011-11-22,7,6,16,1176,3204.16,457.74,17
16108,United Kingdom,2010-03-18,2011-09-16,4,4,124,1473,2235.92,558.98,84
16109,United Kingdom,2010-01-10,2011-05-05,3,3,30,1092,939.48,313.16,218
16110,United Kingdom,2010-07-05,2011-10-25,4,4,343,880,1781.59,445.4,45
16111,United Kingdom,2010-10-07,2010-10-07,1,1,72,233,549.33,549.33,428
16112,United Kingdom,2011-01-05,2011-07-19,4,2,15,574,195.74,48.94,143
16113,United Kingdom,2011-06-09,2011-06-09,1,1,30,176,161.38,161.38,183
16114,United Kingdom,2011-06-22,2011-06-22,1,1,8,43,135.75,135.75,170
16115,United Kingdom,2010-05-14,2011-11-30,12,12,230,1589,2553.8,212.82,9
16116,United Kingdom,2011-05-12,2011-05-12,1,1,34,248,612.78,612.78,211
16117,United Kingdom,2010-04-27,2011-06-03,3,3,64,321,654.4,218.13,189
16118,United Kingdom,2010-02-25,2010-02-25,1,1,41,2851,4376.25,4376.25,652
16119,United Kingdom,2009-12-16,2011-12-01,8,8,37,811,1720.81,215.1,8
16120,United Kingdom,2010-10-13,2011-10-11,6,2,84,2161,2967.51,494.58,59
16121,United Kingdom,2010-05-23,2011-10-13,5,4,256,879,1450.04,290.01,57
16122,United Kingdom,2010-10-10,2011-09-27,6,6,28,1398,1001.34,166.89,73
16123,United Kingdom,2011-10-19,2011-10-19,1,1,16,170,307.78,307.78,51
16124,United Kingdom,2009-12-07,2011-01-26,4,4,63,797,1772.49,443.12,317
16125,United Kingdom,2009-12-14,2010-12-07,14,12,168,1943,4581.7,327.26,367
16126,United Kingdom,2009-12-02,2011-11-10,15,14,144,6140,14644.6,976.31,29
16127,United Kingdom,2009-12-13,2011-10-31,2,2,75,391,801.31,400.66,39
16128,United Kingdom,2010-07-16,2011-11-22,11,7,155,2445,3801.05,345.55,17
16129,United Kingdom,2010-07-20,2010-10-28,3,2,91,1261,1396.05,465.35,407
16130,United Kingdom,2010-04-01,2010-10-13,4,4,53,296,987.48,246.87,422
16131,United Kingdom,2009-12-02,2011-10-19,12,8,131,4768,9957.42,829.78,51
16132,United Kingdom,2010-03-22,2010-06-13,2,2,14,280,664.2,332.1,544
16133,United Kingdom,2010-03-31,2011-12-06,56,20,303,13653,22992.26,410.58,3
16134,United Kingdom,2010-06-17,2011-11-18,5,5,85,1637,2145.34,429.07,21
16135,United Kingdom,2010-05-05,2011-03-22,2,2,35,395,819.45,409.72,262
16136,United Kingdom,2010-02-14,2011-10-11,4,4,44,674,946.8,236.7,59
16137,United Kingdom,2010-01-28,2010-01-28,1,1,28,210,422.7,422.7,680
16138,United Kingdom,2010-04-28,2010-11-26,3,3,35,774,910.35,303.45,378
16139,United Kingdom,2009-12-03,2011-11-21,5,4,47,602,1111.15,222.23,18
16140,United Kingdom,2010-09-24,2011-10-05,3,3,50,1376,1557.6,519.2,65
16141,United Kingdom,2010-10-18,2011-09-12,2,2,47,410,955.94,477.97,88
16142,United Kingdom,2011-04-04,2011-04-04,1,1,37,422,535.34,535.34,249
16143,United Kingdom,2009-12-10,2011-12-06,12,11,107,2011,4910.83,409.24,3
16144,United Kingdom,2011-04-07,2011-04-07,1,1,1,16,175.2,175.2,246
16145,United Kingdom,2010-05-04,2011-12-01,19,16,217,5270,6805.44,358.18,8
16146,United Kingdom,2010-09-17,2011-07-05,4,4,34,544,946.38,236.6,157
16147,United Kingdom,2010-02-05,2011-07-29,5,5,113,1395,2398.91,479.78,133
16148,United Kingdom,2010-09-29,2011-02-16,2,2,9,250,386.62,193.31,296
16149,United Kingdom,2010-10-06,2011-12-05,3,3,30,598,422.22,140.74,4
16150,United Kingdom,2009-12-17,2011-10-28,10,10,143,2164,4395.59,439.56,42
16152,United Kingdom,2011-03-16,2011-03-16,1,1,29,642,1829.04,1829.04,268
16153,United Kingdom,2010-05-26,2011-10-21,11,9,161,3693,5133.49,466.68,49
16155,United Kingdom,2010-06-18,2010-11-23,5,4,45,495,796.9,159.38,381
16156,United Kingdom,2009-12-02,2011-12-01,20,16,199,3205,6188.18,309.41,8
16157,United Kingdom,2011-09-28,2011-11-24,3,2,12,347,656.69,218.9,15
16158,United Kingdom,2009-12-05,2010-07-05,9,7,29,182,628.32,69.81,522
16159,United Kingdom,2009-12-03,2011-03-03,4,4,31,635,1232.79,308.2,281
16160,United Kingdom,2011-09-15,2011-10-05,2,2,20,1162,1025.44,512.72,65
16161,United Kingdom,2010-02-08,2011-12-08,43,21,458,6343,12744.26,296.38,1
16162,United Kingdom,2011-04-01,2011-04-01,1,1,2,4,37.4,37.4,252
16163,United Kingdom,2009-12-02,2011-04-21,6,5,59,768,2849.58,474.93,232
16164,United Kingdom,2011-10-28,2011-11-22,3,2,27,433,822.48,274.16,17
16165,United Kingdom,2010-07-22,2010-07-22,1,1,1,2,79.9,79.9,505
16166,United Kingdom,2010-01-17,2010-10-07,2,2,18,173,435.83,217.92,428
16167,United Kingdom,2009-12-01,2010-10-21,5,4,51,1494,1386.12,277.22,414
16168,United Kingdom,2009-12-03,2011-11-29,66,22,131,5099,10636.47,161.16,10
16169,United Kingdom,2011-09-25,2011-12-01,4,4,71,1325,1822.97,455.74,8
16170,United Kingdom,2010-02-18,2011-10-20,20,14,254,6056,6869.0,343.45,50
16171,United Kingdom,2011-10-11,2011-10-11,1,1,3,24,73.2,73.2,59
16172,United Kingdom,2010-07-14,2011-09-05,8,6,81,1419,1884.55,235.57,95
16173,United Kingdom,2011-09-02,2011-11-24,6,3,70,575,1418.32,236.39,15
16174,United Kingdom,2010-04-15,2011-08-05,7,6,28,1431,2246.75,320.96,126
16175,United Kingdom,2010-05-25,2011-09-06,7,7,59,932,1836.44,262.35,94
16176,United Kingdom,2010-03-29,2010-10-14,4,4,53,952,2052.69,513.17,421
16177,United Kingdom,2010-03-02,2011-10-20,8,5,79,1021,2247.31,280.91,50
16178,United Kingdom,2010-11-03,2011-07-24,2,2,24,304,612.6,306.3,138
16179,United Kingdom,2011-10-10,2011-10-10,1,1,11,99,215.83,215.83,60
16180,United Kingdom,2010-06-23,2011-08-31,13,8,171,9813,16249.87,1249.99,100
16181,United Kingdom,2011-09-27,2011-09-27,1,1,11,152,305.54,305.54,73
16182,United Kingdom,2010-03-09,2011-09-28,9,9,20,5887,9971.65,1107.96,72
16183,United Kingdom,2010-10-28,2011-10-03,4,3,32,351,1077.81,269.45,67
16184,United Kingdom,2011-05-12,2011-10-06,6,5,26,561,1158.79,193.13,64
16185,United Kingdom,2010-05-24,2011-11-23,3,3,39,321,644.72,214.91,16
16186,United Kingdom,2009-12-09,2011-11-17,26,18,172,6825,9026.11,347.16,22
16187,United Kingdom,2011-02-28,2011-11-08,15,8,160,5048,6911.44,460.76,31
16188,United Kingdom,2010-10-27,2011-10-26,5,4,72,838,1087.66,217.53,44
16189,United Kingdom,2011-09-15,2011-11-24,2,2,9,134,215.48,107.74,15
16190,United Kingdom,2009-12-14,2011-10-30,8,8,89,1231,2723.55,340.44,40
16191,United Kingdom,2009-12-11,2011-12-07,24,11,113,9348,15677.82,653.24,2
16192,United Kingdom,2009-12-04,2009-12-04,1,1,11,208,351.3,351.3,735
16193,United Kingdom,2010-10-25,2011-04-17,2,2,38,379,630.43,315.21,236
16194,United Kingdom,2010-11-29,2010-11-29,1,1,8,140,308.6,308.6,375
16195,United Kingdom,2009-12-16,2009-12-16,1,1,16,123,323.25,323.25,723
16196,United Kingdom,2010-08-08,2010-08-08,1,1,4,26,93.3,93.3,488
16197,United Kingdom,2009-12-16,2010-08-27,9,6,52,1420,2016.71,224.08,469
16198,United Kingdom,2010-09-28,2011-09-25,2,2,30,383,1030.04,515.02,75
16199,United Kingdom,2010-03-18,2010-11-12,7,6,2,321,942.75,134.68,392
16200,United Kingdom,2009-12-02,2011-12-05,12,8,361,3068,5608.1,467.34,4
16201,United Kingdom,2010-10-20,2011-12-06,5,5,86,1421,2112.12,422.42,3
16202,United Kingdom,2009-12-02,2010-12-14,9,6,105,1307,2501.99,278.0,360
16203,United Kingdom,2010-07-23,2011-10-12,6,6,56,607,1114.54,185.76,58
16204,United Kingdom,2009-12-08,2011-11-16,3,3,86,671,918.71,306.24,23
16205,United Kingdom,2010-06-15,2011-11-09,7,6,146,1448,1813.51,259.07,30
16206,United Kingdom,2010-01-24,2011-10-16,13,10,186,1378,2577.12,198.24,54
16207,United Kingdom,2011-11-14,2011-11-14,1,1,19,140,394.38,394.38,25
16208,United Kingdom,2010-02-24,2011-10-26,10,10,180,1541,3440.45,344.04,44
16209,United Kingdom,2010-06-11,2011-09-12,9,7,51,1895,4146.78,460.75,88
16210,United Kingdom,2009-12-02,2011-12-08,33,16,144,14261,38469.51,1165.74,1
16211,United Kingdom,2010-09-27,2011-09-12,3,3,35,519,1090.59,363.53,88
16212,United Kingdom,2010-02-07,2011-11-20,4,4,71,571,1293.71,323.43,19
